CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,10760942,10760942,1.57B,1.57B,NEW,1.1%
369604301,GE,GE AEROSPACE,11026006,3017937,3.13B,856.4M,+37.7%,2.2%
482480100,KLAC,KLA CORP,384456,384456,566.08M,566.08M,NEW,0.39%
512807306,LRCX,LAM RESEARCH CORP,3373306,2523351,720.74M,539.14M,+296.9%,0.5%
18915M107,NET,CLOUDFLARE INC,4394484,2530872,906.76M,522.22M,+135.8%,0.62%
009066101,ABNB,AIRBNB INC,3172959,3139315,400.68M,396.43M,+9331%,0.28%
093712107,BE,BLOOM ENERGY CORP,2687029,2673710,364.07M,362.26M,+20074.4%,0.25%
144285103,CRS,CARPENTER TECHNOLOGY CORP,805306,805306,317.41M,317.41M,NEW,0.22%
11135F101,AVGO,BROADCOM INC,22783092,890882,7.05B,275.74M,+4.1%,4.8%
57636Q104,MA,MASTERCARD INCORPORATED,5123041,480725,2.56B,240.2M,+10.4%,1.8%
872540109,TJX,TJX COS INC NEW,3297139,1493913,526.55M,238.58M,+82.8%,0.36%
36828A101,GEV,GE VERNOVA INC,904703,256912,789.71M,224.26M,+39.7%,0.54%
N97284108,NBIS,NEBIUS GROUP N.V.,1700223,1700223,176.42M,176.42M,NEW,0.12%
701094104,PH,PARKER-HANNIFIN CORP,261912,158081,234.47M,141.52M,+152.2%,0.16%
G0593M107,AZN.L,ASTRAZENECA PLC,663945,663945,130.94M,130.94M,NEW,0.09%
M3760D101,ESLT,ELBIT SYS LTD,150909,150909,128.14M,128.14M,NEW,0.09%
595112103,MU,MICRON TECHNOLOGY INC,344048,344048,116.23M,116.23M,NEW,0.08%
146869102,CVNA,CARVANA CO,313110,313110,98.44M,98.44M,NEW,0.07%
21873S108,CRWV,COREWEAVE INC,1228027,1228027,95.14M,95.14M,NEW,0.07%
75886F107,REGN,REGENERON PHARMACEUTICALS,115199,115199,89.01M,89.01M,NEW,0.06%
22160K105,COST,COSTCO WHOLESALE CORPORATION,2312440,84805,2.3B,84.5M,+3.8%,1.6%
58933Y105,MRK,MERCK & CO INC,6249337,689849,751.73M,82.98M,+12.4%,0.52%
91913Y100,VLO,VALERO ENERGY CORP,413437,326777,102.15M,80.74M,+377.1%,0.07%
03073E105,COR,CENCORA INC,426092,252089,133.85M,79.19M,+144.9%,0.09%
74366E102,PTGX,PROTAGONIST THERAPEUTICS INC,1072011,740847,112.99M,78.09M,+223.7%,0.08%
75513E101,RTX,RTX CORPORATION,1378798,375655,265.97M,72.46M,+37.4%,0.18%
91324P102,UNH,UNITEDHEALTH GROUP INC,658056,242456,178.06M,65.61M,+58.3%,0.12%
038222105,AMAT,APPLIED MATLS INC,292287,190056,99.9M,64.96M,+185.9%,0.07%
45258J102,IMVT,IMMUNOVANT INC,3196705,2496241,79.41M,62.01M,+356.4%,0.05%
G51502105,JCI,JOHNSON CONTROLS INTERNATION,1154315,464874,151.16M,60.88M,+67.4%,0.1%
674215207,CHRD,CHORD ENERGY CORPORATION,423338,423338,60.19M,60.19M,NEW,0.04%
92243G108,PCVX,VAXCYTE INC,1698011,1020458,98.67M,59.3M,+150.6%,0.07%
133131102,CPT,CAMDEN PPTY TR,1206854,603997,117.86M,58.99M,+100.2%,0.08%
260557103,DOW,DOW HLDGS INC,1386562,1386562,57.75M,57.75M,NEW,0.04%
127203107,WHD,CACTUS INC,1713701,1146766,81.18M,54.32M,+202.3%,0.06%
88080T104,WULF,TERAWULF INC,3701895,3701895,53.42M,53.42M,NEW,0.04%
377322102,GKOS,GLAUKOS CORP,487020,487020,52.43M,52.43M,NEW,0.04%
N07059210,ASML,ASML HLDG NV,115553,39625,152.63M,52.34M,+52.2%,0.1%
375558103,GILD,GILEAD SCIENCES INC,1264546,375359,176.24M,52.31M,+42.2%,0.12%
016255101,ALGN,ALIGN TECHNOLOGY INC,453207,303623,77.69M,52.05M,+203%,0.05%
71424F105,PR,PERMIAN RESOURCES CORP,6230034,2411292,132.82M,51.41M,+63.1%,0.09%
882508104,TXN,TEXAS INSTRS INC,2311547,260622,448.76M,50.6M,+12.7%,0.31%
G06973112,AUGO,AURA MINERALS INC,617378,617378,50.38M,50.38M,NEW,0.03%
713448108,PEP,PEPSICO INC,529129,323278,82.17M,50.2M,+157%,0.06%
781846209,RUSHA,RUSH ENTERPRISES INC,1121450,700511,74.14M,46.31M,+166.4%,0.05%
83418M103,SEI,SOLARIS ENERGY INFRAS INC,1179736,805319,66.67M,45.51M,+215.1%,0.05%
74340W103,PLD,PROLOGIS INC.,1414743,340721,187M,45.04M,+31.7%,0.13%
889478103,TOL,TOLL BROTHERS INC,1418543,327953,193.59M,44.76M,+30.1%,0.13%
969457100,WMB,WILLIAMS COS INC,2754878,588778,200.5M,42.85M,+27.2%,0.14%
252828108,DNTH,DIANTHUS THERAPEUTICS INC,485136,485136,40.71M,40.71M,NEW,0.03%
91704F104,UE,URBAN EDGE PPTYS,4585256,1923202,91.61M,38.43M,+72.2%,0.06%
199908104,FIX,COMFORT SYS USA INC,29887,27769,41.21M,38.29M,+1311.1%,0.03%
693475105,PNC,PNC FINL SVCS GROUP INC,1403630,183616,292.08M,38.21M,+15.1%,0.2%
655663102,NDSN,NORDSON CORP,388110,135757,103.26M,36.12M,+53.8%,0.07%
778296103,ROST,ROSS STORES INC,177524,164055,38.46M,35.54M,+1218%,0.03%
36467J108,GLPI,GAMING & LEISURE P,4378409,781198,194.27M,34.66M,+21.7%,0.13%
26614N102,DD,DUPONT DE NEMOURS INC,1322015,749806,60.55M,34.34M,+131%,0.04%
842587107,SO,SOUTHERN CO,1930415,334152,186.32M,32.25M,+20.9%,0.13%
65406E102,NIC,NICOLET BANKSHARES INC,213927,213927,31.79M,31.79M,NEW,0.02%
697947109,PVLA,PALVELLA THERAPEUTICS INC NE,640611,253128,79.85M,31.55M,+65.3%,0.05%
89832Q109,TFC,TRUIST FINL CORP,4024305,674840,185M,31.02M,+20.1%,0.13%
20603L102,CON,CONCENTRA GROUP HOLDINGS PAR,2172291,1437912,46.6M,30.84M,+195.8%,0.03%
55261F104,MTB,M & T BK CORP,975309,145537,201.62M,30.09M,+17.5%,0.14%
27627N105,EBC,EASTERN BANKSHARES INC,6846216,1535094,133.91M,30.03M,+28.9%,0.09%
G7496G103,RNR,RENAISSANCERE HLDGS LTD,340577,98395,101.23M,29.25M,+40.6%,0.07%
032654105,ADI,ANALOG DEVICES INC,95128,90962,30.26M,28.94M,+2183.4%,0.02%
30231G102,XOM,EXXON MOBIL CORP,1202981,169080,204.1M,28.69M,+16.4%,0.14%
28618M106,ESI,ELEMENT SOLUTIONS INC,2977958,798923,101.67M,27.28M,+36.7%,0.07%
80706P103,SRRK,SCHOLAR ROCK HLDG CORP,3340492,545304,164.22M,26.81M,+19.5%,0.11%
204448104,BVN,COMPANIA DE MINAS BUENAVENTU,1267998,741344,45.7M,26.72M,+140.8%,0.03%
40145W101,GRDN,GUARDIAN PHARMACY SVCS INC,822784,706823,30.99M,26.62M,+609.5%,0.02%
031100100,AME,AMETEK INC,256693,123719,55.02M,26.52M,+93%,0.04%
880881107,TERN,TERNS PHARMACEUTICALS INC,501419,501419,26.43M,26.43M,NEW,0.02%
78475V103,MWH,SOLV ENERGY INC,864823,864823,25.97M,25.97M,NEW,0.02%
358039105,FRPT,FRESHPET INC,651202,434582,38.39M,25.62M,+200.6%,0.03%
92840M102,VST,VISTRA CORP,1522432,169147,228.87M,25.43M,+12.5%,0.16%
05368V106,AVNT,AVIENT CORPORATION,1411254,691316,51.23M,25.09M,+96%,0.04%
44952J104,CRGY,CRESCENT ENERGY COMPANY,4254407,1810225,57.43M,24.44M,+74.1%,0.04%
90240B106,TYRA,TYRA BIOSCIENCES INC,632432,632432,24.22M,24.22M,NEW,0.02%
07725L102,ONC,BEONE MEDICINES LTD,154465,78027,45.87M,23.17M,+102.1%,0.03%
879360105,TDY,TELEDYNE TECHNOLOGIES INC,70843,38086,42.86M,23.04M,+116.3%,0.03%
925550105,VIAV,VIAVI SOLUTIONS INC,684480,684480,22.78M,22.78M,NEW,0.02%
25754A201,DPZ,DOMINOS PIZZA INC,200395,62792,71.9M,22.53M,+45.6%,0.05%
580135101,MCD,MCDONALDS CORP,217233,69088,67.51M,21.47M,+46.6%,0.05%
893641100,TDG,TRANSDIGM GROUP INC,17697,17697,20.51M,20.51M,NEW,0.01%
002824100,ABT,ABBOTT LABORATORIES,189890,189890,19.5M,19.5M,NEW,0.01%
52603B107,TREE,LENDINGTREE INC,1020211,434038,43.75M,18.61M,+74%,0.03%
53228F101,LFST,LIFESTANCE HEALTH GROUP INC,10228801,2843388,65.16M,18.11M,+38.5%,0.04%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,636258,73252,154.22M,17.76M,+13%,0.11%
G76279101,ROIV,ROIVANT SCIENCES LTD,2982799,629413,82.62M,17.43M,+26.7%,0.06%
589378108,MRCY,MERCURY SYS INC,688114,238147,50.17M,17.36M,+52.9%,0.03%
81764X103,TTAN,SERVICETITAN INC,380468,267002,24.14M,16.94M,+235.3%,0.02%
20825C104,COP,CONOCOPHILLIPS,272114,118874,35.92M,15.69M,+77.6%,0.02%
42328H109,HLIO,HELIOS TECHNOLOGIES INC,1035977,239876,67.04M,15.52M,+30.1%,0.05%
87612G101,TRGP,TARGA RES CORP,218057,59496,54.67M,14.92M,+37.5%,0.04%
37045V100,GM,GENERAL MTRS CO,2356882,196391,175.59M,14.63M,+9.1%,0.12%
92333F101,VG,VENTURE GLOBAL INC,917509,917509,14.46M,14.46M,NEW,<.01%
H11356104,BG,BUNGE GLOBAL SA,112699,112699,14.34M,14.34M,NEW,<.01%
880779103,TEX,TEREX CORP NEW,242558,242558,14.34M,14.34M,NEW,<.01%
318910106,FBNC,FIRST BANCORP N C,974221,247859,54.9M,13.97M,+34.1%,0.04%
739128106,POWL,POWELL INDS INC,25594,25594,13.85M,13.85M,NEW,<.01%
097023105,BA,BOEING CO,10232501,68794,2.04B,13.69M,+0.7%,1.4%
829401108,SION,SIONNA THERAPEUTICS INC,1451220,335942,58.18M,13.47M,+30.1%,0.04%
30260D103,FIGS,FIGS INC,1401214,897935,20.7M,13.26M,+178.4%,0.01%
156944100,CGON,CG ONCOLOGY INC,476136,193630,32.22M,13.1M,+68.5%,0.02%
219350105,GLW,CORNING INC,333272,95769,45.31M,13.02M,+40.3%,0.03%
68062P106,OLMA,OLEMA PHARMACEUTICALS INC,1822123,858126,27.17M,12.79M,+89%,0.02%
758750103,RRX,REGAL REXNORD CORPORATION,363118,67333,68M,12.61M,+22.8%,0.05%
24906P109,XRAY,DENTSPLY SIRONA INC,1072322,1072322,12.44M,12.44M,NEW,<.01%
751212101,RL,RALPH LAUREN CORP,593537,35525,204.17M,12.22M,+6.4%,0.14%
29337E102,ELVN,ENLIVEN THERAPEUTICS INC,309180,309180,12.12M,12.12M,NEW,<.01%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,79087,79087,12.06M,12.06M,NEW,<.01%
28414H103,ELAN,ELANCO ANIMAL HEALTH INC,3120665,494216,74.68M,11.83M,+18.8%,0.05%
29362U104,ENTG,ENTEGRIS INC,100784,100784,11.82M,11.82M,NEW,<.01%
744430208,PPHC.L,PUBLIC POL HLDG CO INC,871789,871789,11.4M,11.4M,NEW,<.01%
637870106,NSA,NATIONAL STORAGE AFFILIATES,1274412,298602,48.1M,11.27M,+30.6%,0.03%
019330109,ALNT,ALLIENT INC,353430,186316,20.88M,11.01M,+111.5%,0.01%
17253J106,CIFR,CIPHER DIGITAL INC,2519281,824618,32.42M,10.61M,+48.7%,0.02%
76200L309,RZLT,REZOLUTE INC,3438881,3438881,10.49M,10.49M,NEW,<.01%
25179M103,DVN,DEVON ENERGY CORP NEW,205385,205385,10.33M,10.33M,NEW,<.01%
00847J105,AGYS,AGILYSYS INC,365580,143789,26.01M,10.23M,+64.8%,0.02%
302492103,FLYW,FLYWIRE CORPORATION,5298881,878248,61.68M,10.22M,+19.9%,0.04%
447462102,HURN,HURON CONSULTING GROUP INC,667887,80132,85.15M,10.22M,+13.6%,0.06%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,247773,154762,16.01M,10M,+166.4%,0.01%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,247094,100662,23.19M,9.45M,+68.7%,0.02%
00370M103,ABVX,ABIVAX SA,210534,82627,23.44M,9.2M,+64.6%,0.02%
922967104,MANE,VERADERMICS INC,141781,141781,8.95M,8.95M,NEW,<.01%
60937P106,MDB,MONGODB INC,35642,35642,8.72M,8.72M,NEW,<.01%
02157Q109,ANRO,ALTO NEUROSCIENCE INC,386426,386426,8.69M,8.69M,NEW,<.01%
687604108,ORKA,ORUKA THERAPEUTICS INC,176680,176680,8.67M,8.67M,NEW,<.01%
29446M102,EQNR,EQUINOR ASA,203367,203367,8.58M,8.58M,NEW,<.01%
45166A102,IDYA,IDEAYA BIOSCIENCES INC,255764,255764,8.52M,8.52M,NEW,<.01%
35671D857,FCX,FREEPORT MCMORAN INC,141260,141260,8.3M,8.3M,NEW,<.01%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES I,695019,111434,49.47M,7.93M,+19.1%,0.03%
806857108,SLB,SLB LIMITED,374093,151404,19.22M,7.78M,+68%,0.01%
773903109,ROK,ROCKWELL AUTOMATION INC,250085,21679,89.75M,7.78M,+9.5%,0.06%
816850101,SMTC,SEMTECH CORP,744380,100552,57.24M,7.73M,+15.6%,0.04%
50212V100,LPLA,LPL FINL HLDGS INC,135221,23554,40.68M,7.09M,+21.1%,0.03%
457669307,INSM,INSMED INC,604694,42398,98.88M,6.93M,+7.5%,0.07%
36118L106,FUTU,FUTU HLDGS LTD,211509,50229,28.93M,6.87M,+31.1%,0.02%
G2717C106,CWK,CUSHMAN AND WAKEFIELD LTD,544224,544224,6.67M,6.67M,NEW,<.01%
83601L102,SHC,SOTERA HEALTH CO,1836746,435384,26.34M,6.24M,+31.1%,0.02%
09073M104,TECH,BIO-TECHNE CORP,119213,119213,6.23M,6.23M,NEW,<.01%
10948W103,AAMI,ACADIAN ASSET MANAGEMENT INC,2022207,112985,110.05M,6.15M,+5.9%,0.08%
440407104,HBNC,HORIZON BANCORP IND,1605798,363433,26.61M,6.02M,+29.3%,0.02%
N3144W105,XPRO,EXPRO GROUP HOLDINGS NV,4699370,342449,81.82M,5.96M,+7.9%,0.06%
G5S37H101,MRX,MAREX GROUP PLC,1606691,131436,71.63M,5.86M,+8.9%,0.05%
04016X101,ARGX,ARGENX SE,237468,7707,173.41M,5.63M,+3.4%,0.12%
534187109,LNC,LINCOLN NATL CORP IND,3823152,141994,135.72M,5.04M,+3.9%,0.09%
254604101,IRON,DISC MEDICINE INC,610382,78303,39.03M,5.01M,+14.7%,0.03%
149123101,CAT,CATERPILLAR INC,129906,6970,92.03M,4.94M,+5.7%,0.06%
784305104,HTO,H2O AMERICA,101146,83911,5.93M,4.92M,+486.9%,<.01%
42704L104,HRI,HERC HLDGS INC,105074,49210,10.46M,4.9M,+88.1%,<.01%
98937L105,ZBIO,ZENAS BIOPHARMA INC,250000,250000,4.89M,4.89M,NEW,<.01%
471024109,JAN,JANUS LIVING INC,199860,199860,4.71M,4.71M,NEW,<.01%
45827U109,INTA,INTAPP INC,2008826,177201,51.61M,4.55M,+9.7%,0.04%
25278X109,FANG,DIAMONDBACK ENERGY INC,88557,22620,17.52M,4.47M,+34.3%,0.01%
75970E107,RNST,RENASANT CORP,1399604,123146,50.57M,4.45M,+9.6%,0.03%
518439104,EL,LAUDER ESTEE COS INC,374831,60275,26.9M,4.33M,+19.2%,0.02%
M6191J100,FROG,JFROG LTD,618669,80225,29.03M,3.76M,+14.9%,0.02%
01609W102,BABA,ALIBABA GROUP HLDG LTD,83627,29392,10.49M,3.69M,+54.2%,<.01%
F92124100,TTE,TOTALENERGIES SE,411282,38897,37.42M,3.54M,+10.4%,0.03%
632307104,NTRA,NATERA INC,212273,16330,42.45M,3.27M,+8.3%,0.03%
497266106,KEX,KIRBY CORP,758029,24147,100.73M,3.21M,+3.3%,0.07%
858119100,STLD,STEEL DYNAMICS INC,110030,16848,19.81M,3.03M,+18.1%,0.01%
13321L108,CCJ,CAMECO CORP,476345,26768,51.74M,2.91M,+6%,0.04%
092244102,BRCB,BLACK ROCK COFFEE BAR INC,583806,218692,7.54M,2.83M,+59.9%,<.01%
G2545C104,CBIO,CRESCENT BIOPHARMA INC.,152974,152974,2.81M,2.81M,NEW,<.01%
872657101,TPG,TPG INC,282527,69021,11.45M,2.8M,+32.3%,<.01%
42722X106,HFWA,HERITAGE FINL CORP WASH,3213473,106308,83.55M,2.76M,+3.4%,0.06%
79466L302,CRM,SALESFORCE INC,43442,13995,8.11M,2.61M,+47.5%,<.01%
03990B101,ARES,ARES MANAGEMENT CORPORATION,23311,23311,2.54M,2.54M,NEW,<.01%
G0692U109,AXS,AXIS CAP HLDGS LTD,1071887,23109,108.7M,2.34M,+2.2%,0.07%
126408103,CSX,CSX CORP,151485,52453,6.22M,2.15M,+53%,<.01%
49456B101,KMI,KINDER MORGAN INC DEL,1096668,60187,36.77M,2.02M,+5.8%,0.03%
451107106,IDA,IDACORP INC,1497342,13694,214.07M,1.96M,+0.9%,0.15%
29261A100,EHC,ENCOMPASS HEALTH CORP,578998,18219,56.01M,1.76M,+3.2%,0.04%
98420N105,XENE,XENON PHARMACEUTICALS INC,1318814,26759,76.69M,1.56M,+2.1%,0.05%
736508847,POR,PORTLAND GEN ELEC CO,46815,28128,2.47M,1.48M,+150.5%,<.01%
23345M107,DTM,DT MIDSTREAM INC,258277,10637,34.78M,1.43M,+4.3%,0.02%
573284106,MLM,MARTIN MARIETTA MATLS INC,32303,2373,19.02M,1.4M,+7.9%,0.01%
29273V100,ET,ENERGY TRANSFER L P,1584039,69327,30.57M,1.34M,+4.6%,0.02%
87266M107,TRTX,TPG RE FIN TR INC,170302,170302,1.33M,1.33M,NEW,<.01%
68404L201,OPCH,OPTION CARE HEALTH INC,1213025,49094,32.65M,1.32M,+4.2%,0.02%
258278100,DORM,DORMAN PRODS INC,826285,12504,86.23M,1.3M,+1.5%,0.06%
222795502,CUZ,COUSINS PPTYS INC,2720874,54878,61.41M,1.24M,+2.1%,0.04%
66765N105,NWN,NORTHWEST NAT HLDG CO,23207,23207,1.24M,1.24M,NEW,<.01%
421298100,HAYW,HAYWARD HLDGS INC,4798842,90733,64.21M,1.21M,+1.9%,0.04%
293792107,EPD,ENTERPRISE PRODS PARTNERS L,718543,31447,27.19M,1.19M,+4.6%,0.02%
68571X301,ORC,ORCHID IS CAP INC,168789,168789,1.19M,1.19M,NEW,<.01%
Y7542C130,STNG,SCORPIO TANKERS INC,15550,15550,1.16M,1.16M,NEW,<.01%
94106L109,WM,WASTE MGMT INC DEL,5042,5042,1.16M,1.16M,NEW,<.01%
529043408,LXP,LXP INDUSTRIAL TRUST,36913,24514,1.71M,1.13M,+197.7%,<.01%
G0772R208,NTB,BANK OF N T BUTTERFIELD & SO,20650,20650,1.08M,1.08M,NEW,<.01%
15118V207,CELH,CELSIUS HLDGS INC,1298521,30327,46.07M,1.08M,+2.4%,0.03%
201723103,CMC,COMMERCIAL METALS CO,17233,17233,1.06M,1.06M,NEW,<.01%
501575104,KYMR,KYMERA THERAPEUTICS INC,508999,12334,42.39M,1.03M,+2.5%,0.03%
040413205,ANET,ARISTA NETWORKS INC,279269,8172,34.29M,1M,+3%,0.02%
03676B102,AM,ANTERO MIDSTREAM CORP,1070122,43982,24.4M,1M,+4.3%,0.02%
682680103,OKE,ONEOK INC NEW,259680,11054,23.47M,999.17K,+4.4%,0.02%
368736104,GNRC,GENERAC HLDGS INC,520628,4985,101.69M,973.72K,+1%,0.07%
896288107,TNET,TRINET GROUP INC,26292,26292,957.82K,957.82K,NEW,<.01%
156504300,CCS,CENTURY COMMUNITIES INC,349512,16467,20.05M,944.88K,+4.9%,0.01%
816300107,SIGI,SELECTIVE INS GROUP INC,12092,12092,911.62K,911.62K,NEW,<.01%
465741106,ITRI,ITRON INC,15975,10090,1.43M,904.37K,+171.5%,<.01%
G9087Q102,TROX,TRONOX HOLDINGS PLC,86985,86985,849.84K,849.84K,NEW,<.01%
626717102,MUR,MURPHY OIL CORP,20539,20539,847.23K,847.23K,NEW,<.01%
91688F104,UPWK,UPWORK INC,75596,75596,828.53K,828.53K,NEW,<.01%
10950A106,BTSG,BRIGHTSPRING HEALTH SVCS INC,19354,19354,824.67K,824.67K,NEW,<.01%
44925C103,ICFI,ICF INTL INC,12034,12034,785.7K,785.7K,NEW,<.01%
04342Y104,ASAN,ASANA INC,122356,122356,783.08K,783.08K,NEW,<.01%
483007704,KALU,KAISER ALUMINIUM CORPORATION,6271,6271,755.72K,755.72K,NEW,<.01%
24477V105,DFTX,DEFINIUM THERAPEUTICS INC,39957,39957,755.19K,755.19K,NEW,<.01%
50050N103,KTB,KONTOOR BRANDS INC,1225371,10540,86.13M,740.86K,+0.9%,0.06%
F21107101,CSTM,CONSTELLIUM SE,29264,29264,719.31K,719.31K,NEW,<.01%
624758108,MWA,MUELLER WTR PRODS INC,26093,26093,717.3K,717.3K,NEW,<.01%
